temp,death,dow,caltime,dptp01,o301,pm1001
9.44444444444444,108,Friday,114.0,37.25,19.4068525881,13.956073737
10.5555555555556,130,Saturday,115.0,31.625,27.842037018650004,15.956073737
13.8888888888889,102,Sunday,116.0,33.1875,30.129805867600005,36.956073735
13.6111111111111,107,Monday,117.0,32.75,34.53320000055001,42.542487666499994
11.9444444444444,118,Tuesday,118.0,30.125,29.501100501000007,49.5424876665
18.0555555555556,110,Wednesday,119.0,31.625,28.757699388500008,59.456073733000004
7.77777777777778,101,Thursday,120.0,25.625,35.15254723550001,32.956073735
11.9444444444444,117,Friday,121.0,27.8125,27.911931816000006,35.456073735
11.6666666666667,123,Saturday,122.0,43.1875,22.84168372735001,40.956073735
7.22222222222222,110,Sunday,123.0,41.1875,26.636825539400007,20.481868331999998
8.88888888888889,108,Monday,124.0,32.1875,29.590086448500006,18.481868331999998
10.2777777777778,134,Tuesday,125.0,31.0,27.356977701950008,35.956073735
15.0,108,Friday,128.0,37.125,23.791993782700008,40.456073733
20.8333333333333,112,Saturday,129.0,38.5625,30.507881822500007,51.050183601499995
10.8333333333333,123,Tuesday,132.0,45.375,35.64744106980001,39.456073735000004
15.0,104,Wednesday,133.0,42.875,26.498557168900007,8.956073737000008
16.9444444444444,108,Saturday,136.0,38.25,28.530330655650012,29.715044255100008
21.3888888888889,123,Sunday,137.0,53.125,41.708638660950015,47.956073733100006
19.1666666666667,114,Wednesday,140.0,60.4375,21.39683332455001,37.45607373320001
23.3333333333333,125,Thursday,141.0,63.25,24.91182699290001,41.25214657890001
22.7777777777778,106,Tuesday,146.0,65.25,21.83712608330001,31.956073735100006
25.8333333333333,113,Wednesday,147.0,67.5,30.73098607375001,30.285646465900008
25.8333333333333,104,Thursday,148.0,66.5625,30.52693658805001,40.78564646400001
25.8333333333333,106,Friday,149.0,66.4375,28.302978254700008,42.45607373320001
24.4444444444444,115,Saturday,150.0,66.375,24.708773671100012,35.456073733100006
24.4444444444444,102,Sunday,151.0,62.875,27.35273020180001,26.456073733000007
23.6111111111111,112,Monday,152.0,64.3125,33.56670396830001,23.956073735000007
22.2222222222222,111,Tuesday,153.0,66.625,26.956212897000015,27.13473294850001
20.5555555555556,120,Wednesday,154.0,56.0,21.279446592500015,33.13473294660001
17.2222222222222,103,Thursday,155.0,46.125,22.322399902500013,36.456073733200014
21.1111111111111,98,Friday,156.0,49.9375,27.139702692450015,45.95607373310001
21.6666666666667,101,Saturday,157.0,54.75,38.56903757745002,51.95607373300001
25.2777777777778,102,Sunday,158.0,56.375,47.46546135400001,44.45607373310001
23.6111111111111,143,Monday,159.0,59.1875,50.238219506500016,43.168813245600006
14.1666666666667,88,Tuesday,160.0,50.6875,39.853276537550016,27.668813247500008
16.1111111111111,106,Wednesday,161.0,46.0625,29.787740271150014,25.45607373510001
22.5,96,Thursday,162.0,59.875,28.859804452350012,40.956073733200014
26.6666666666667,117,Friday,163.0,65.375,28.915783193500012,36.45607373310001
25.0,97,Saturday,164.0,62.0,34.808434578250015,49.956073733000004
28.3333333333333,146,Sunday,165.0,65.25,43.09688518500002,53.26065354915001
23.0555555555556,120,Monday,166.0,58.5,39.89817594580002,30.760653551150007
23.8888888888889,109,Tuesday,167.0,50.6875,33.526991753200015,29.956073735100006
25.0,112,Wednesday,168.0,56.9375,44.18751418740001,51.456073733100006
26.9444444444444,132,Thursday,169.0,61.875,59.334725903500015,73.45607373300001
25.2777777777778,106,Friday,170.0,62.0625,55.773073173000014,77.95607373300001
25.0,122,Saturday,171.0,67.5,47.232209443000016,65.0939868825
24.4444444444444,112,Sunday,172.0,72.375,39.99470161070002,46.09398688260001
19.4444444444444,117,Monday,173.0,65.0625,29.604220250750018,39.956073733100006
22.5,100,Tuesday,174.0,58.375,29.363740423250015,43.456073733100006
24.4444444444444,108,Wednesday,175.0,61.75,41.46620094970001,48.956073733100006
21.3888888888889,126,Thursday,176.0,63.875,41.90094855610002,50.956073733000004
20.5555555555556,105,Friday,177.0,56.375,27.406997806600014,36.776169983
18.0555555555556,111,Saturday,178.0,49.5,21.529835743000014,28.27616998300001
22.2222222222222,122,Sunday,179.0,50.9375,27.057510556600015,27.956073733000007
22.5,108,Monday,180.0,59.8125,30.037211659250016,31.456073733100006
21.3888888888889,106,Tuesday,181.0,64.5,23.697758428650015,35.9560737332
20.2777777777778,104,Wednesday,182.0,61.8125,26.405125226600013,25.456073735100006
21.6666666666667,120,Thursday,183.0,60.4375,35.266394166100014,28.32419091580001
25.2777777777778,112,Friday,184.0,60.3125,40.196285978500015,41.32419091390001
22.5,101,Saturday,185.0,59.9375,38.032055225750014,28.956073735100006
26.9444444444444,108,Thursday,190.0,68.4375,28.718345730300015,29.96251429085001
26.6666666666667,95,Friday,191.0,67.625,24.810021966550014,24.726932141500008
26.6666666666667,125,Saturday,192.0,70.5625,26.645403834700012,48.619488273500004
26.3888888888889,119,Sunday,193.0,69.5,29.681895064150012,55.5916129398
18.0555555555556,77,Monday,194.0,62.125,20.251042336950015,32.56928873030001
19.4444444444444,113,Tuesday,195.0,55.875,16.462583090000013,22.74528679800001
17.2222222222222,110,Wednesday,196.0,53.6875,22.908701066000013,14.722810458000007
18.6111111111111,108,Thursday,197.0,56.5,28.062737557200016,14.355105052500006
25.5555555555556,102,Friday,198.0,62.8125,37.836228633200015,25.371462686000008
26.3888888888889,110,Saturday,199.0,67.6875,45.53346490550001,37.530041334550006
29.1666666666667,129,Sunday,200.0,71.0,47.73335544600002,54.052257836550005
27.5,140,Monday,201.0,70.625,44.347714906500016,63.9060714845
27.2222222222222,105,Tuesday,202.0,69.4375,50.164456512000015,56.891308722000005
26.9444444444444,110,Wednesday,203.0,70.4375,52.25873874900002,70.55281399200001
27.7777777777778,121,Thursday,204.0,69.8125,52.32274789400002,100.05442629550001
28.3333333333333,110,Friday,205.0,70.625,47.37818629250002,91.37272573050001
29.1666666666667,115,Saturday,206.0,71.1875,39.633389870000016,59.43468954100001
25.8333333333333,105,Sunday,207.0,68.6875,35.69477110800001,37.14436863100001
21.6666666666667,112,Monday,208.0,64.4375,21.726709449500014,26.673710386500012
22.5,109,Tuesday,209.0,62.9375,17.973346407500014,28.019039183000015
25.5555555555556,125,Wednesday,210.0,66.75,22.583421770100017,24.534893038500016
26.3888888888889,92,Thursday,211.0,71.3125,37.76558383060002,42.802456688500016
26.9444444444444,110,Friday,212.0,74.0625,44.64712696650002,54.33789689595002
30.5555555555556,113,Saturday,213.0,75.5,39.18353390500002,48.07342199145002
30.0,115,Sunday,214.0,74.5625,43.30628967350002,47.11823331230001
28.3333333333333,137,Monday,215.0,71.25,38.72516397845002,42.96688513580001
23.8888888888889,112,Tuesday,216.0,64.625,26.128233654950016,30.515293426500016
22.2222222222222,126,Wednesday,217.0,58.1875,21.364858103000017,11.064647740500014
22.2222222222222,111,Thursday,218.0,58.9375,25.42240845355002,25.591567471850013
26.3888888888889,95,Friday,219.0,64.75,37.66383860605002,46.08583209685001
23.0555555555556,113,Saturday,220.0,70.5,34.60526820750002,49.170706705000015
22.5,107,Sunday,221.0,68.875,25.19982395600002,35.762805715500015
21.6666666666667,96,Monday,222.0,63.625,28.46522612115002,19.81026603700002
23.6111111111111,98,Tuesday,223.0,62.5,32.199568165150026,25.843043518000016
24.4444444444444,83,Wednesday,224.0,62.75,35.73310737800002,53.84622901600001
24.1666666666667,121,Thursday,225.0,66.5625,36.78066576400002,68.18083507250002
23.3333333333333,107,Friday,226.0,72.0625,30.36076614085002,53.63066955345002
26.3888888888889,115,Saturday,227.0,75.25,28.874287796050023,39.432625996950016
26.6666666666667,125,Sunday,228.0,74.875,32.72442771705002,35.440206876600016
23.0555555555556,120,Monday,229.0,67.0625,29.288823607650023,34.386954355100016
20.8333333333333,102,Tuesday,230.0,62.25,20.33281243730002,36.98297475965001
21.1111111111111,102,Wednesday,231.0,60.5,16.72488597100002,35.210100854650015
21.1111111111111,118,Thursday,232.0,59.6875,25.122968944450022,35.60255368450001
24.4444444444444,118,Friday,233.0,67.5625,34.47571193695002,39.19618230675002
21.9444444444444,107,Saturday,234.0,63.5625,30.99267012270002,30.65553830325001
17.2222222222222,107,Sunday,235.0,51.8125,20.98725595570002,21.20245002800001
16.3888888888889,133,Monday,236.0,50.1875,15.24373540750002,26.782537201600014
15.0,107,Tuesday,237.0,54.6875,9.89060158200002,35.421406990450016
16.6666666666667,96,Wednesday,238.0,60.625,7.891230002000021,38.903482462400014
17.5,103,Thursday,239.0,62.3125,11.507582072000021,28.291593704050012
17.5,117,Friday,240.0,58.0,18.45864589000002,19.308330552000015
16.6666666666667,113,Monday,243.0,53.0625,19.547716401000024,25.813376148000014
17.7777777777778,112,Tuesday,244.0,48.0,17.111831576500023,26.882151705500014
16.3888888888889,107,Wednesday,245.0,49.8125,20.19871519750002,20.339449754000015
15.8333333333333,122,Thursday,246.0,49.6875,21.55709658350002,13.767851787000014
19.7222222222222,110,Thursday,260.0,65.5625,12.195768783000023,25.204990695500015
17.5,107,Friday,261.0,62.3125,10.393345660500023,23.949999560000016
15.2777777777778,112,Thursday,267.0,48.625,15.213888441500023,26.777465815500015
13.6111111111111,106,Friday,268.0,44.625,15.398904852500024,35.24711437750001
18.3333333333333,127,Saturday,269.0,48.1875,18.423752871000023,42.30188701565002
24.1666666666667,110,Sunday,270.0,53.6875,25.653163316700024,39.24141141195002
20.5555555555556,120,Monday,271.0,57.5625,29.26147407085002,46.71767341430002
16.3888888888889,115,Tuesday,272.0,56.75,21.514826500150022,39.23316501400002
12.7777777777778,120,Wednesday,273.0,44.0,12.100975257500021,25.85916962650002
13.0555555555556,117,Thursday,274.0,41.0,14.264095576000022,30.863722342400017
8.33333333333333,128,Friday,275.0,39.3125,16.258989363000023,41.76048130790002
5.83333333333333,115,Saturday,276.0,31.0625,15.60515324350002,45.785371587000014
11.1111111111111,123,Sunday,277.0,30.3125,17.535512663500022,44.76064315250001
15.5555555555556,118,Monday,278.0,36.0,17.20081875650002,42.697906197400016
7.5,137,Tuesday,279.0,39.625,11.363327471500021,31.301020647900014
4.16666666666667,134,Wednesday,280.0,32.4375,10.660406327500022,25.281228981000012
5.27777777777778,134,Thursday,281.0,26.875,12.130345936000023,32.104166949200014
11.9444444444444,115,Friday,282.0,29.0625,11.335040731500023,33.135618874700015
5.83333333333333,103,Saturday,283.0,31.9375,10.657829397000022,26.697618641000012
3.88888888888889,106,Sunday,284.0,29.0625,12.08360914850002,23.691628021000014
5.83333333333333,123,Monday,285.0,27.9375,13.82933824400002,33.145251698350016
17.2222222222222,130,Thursday,288.0,37.0625,18.36294896475002,40.20924978055001
16.9444444444444,111,Friday,289.0,45.5625,27.25254711285002,48.722167634000016
8.88888888888889,122,Saturday,290.0,48.625,19.34662504110002,32.223450670500014
11.9444444444444,121,Sunday,291.0,42.9375,12.710964318000022,18.802854690500013
9.72222222222222,117,Monday,292.0,42.0,17.54086031600002,14.847769000000012
7.5,111,Tuesday,293.0,36.3125,17.42278940750002,11.317846593500015
2.77777777777778,114,Wednesday,294.0,32.8125,11.207777416500022,16.540757608000014
6.11111111111111,104,Thursday,295.0,33.75,6.652557204500021,17.02253568400001
3.88888888888889,98,Friday,296.0,32.6875,7.616177245000022,31.247909154950015
3.61111111111111,139,Saturday,297.0,32.3125,8.260375348500022,35.276803507950014
6.94444444444444,119,Tuesday,300.0,39.9375,7.5022058720000215,25.678137967500014
3.61111111111111,114,Wednesday,301.0,31.6875,7.498252960000022,24.71720685600001
6.94444444444444,123,Thursday,302.0,33.3125,6.338724223500021,33.27580654905001
12.5,125,Friday,303.0,40.3125,12.39182976800002,46.20838632055001
11.1111111111111,116,Saturday,304.0,46.125,15.212035555500021,52.21447606450002
14.4444444444444,118,Sunday,305.0,53.9375,11.652109294000022,38.826046933000015
17.7777777777778,138,Monday,306.0,57.5625,11.16832518750002,31.809738848600013
4.72222222222222,117,Thursday,309.0,29.0625,17.61594609100002,32.207769750550014
4.16666666666667,108,Friday,310.0,22.8125,12.920719394000022,30.670198247350015
7.5,109,Saturday,311.0,27.625,5.7975943440000215,38.692949588150015
9.72222222222222,121,Sunday,312.0,35.625,12.948217625500021,49.16708595430001
1.66666666666667,109,Monday,313.0,30.125,23.210324781400022,34.70680692550002
1.11111111111111,127,Tuesday,314.0,21.6875,25.041389477300022,7.788589811500014
1.66666666666667,143,Wednesday,315.0,24.3125,16.15560408040002,16.557646894500014
6.38888888888889,118,Thursday,316.0,27.4375,7.118081683500021,33.93360230790002
9.16666666666667,113,Friday,317.0,31.25,5.872322038500021,43.62608323740001
8.33333333333333,125,Saturday,318.0,31.25,6.929504251000022,29.115918698500014
10.2777777777778,108,Sunday,319.0,31.5625,13.56816073800002,27.117869897450014
13.3333333333333,100,Monday,320.0,44.0,16.53339637550002,35.17961787645001
10.0,112,Tuesday,321.0,45.6875,13.37458596850002,21.62396726100001
-2.5,128,Friday,324.0,18.1875,15.66728002800002,23.671435368500013
-3.61111111111111,121,Saturday,325.0,10.9375,15.816099429000019,23.232379830500015
4.16666666666667,113,Tuesday,328.0,35.5625,7.97361152000002,36.45568805750001
4.44444444444444,117,Wednesday,329.0,38.125,8.60621178950002,23.729466536000015
4.44444444444444,114,Thursday,330.0,36.375,15.960031016500022,5.203200864000018
-1.11111111111111,93,Wednesday,336.0,25.25,9.521718716500022,17.609296787000016
-0.833333333333333,116,Thursday,337.0,26.3125,6.004824406000022,18.46686163450002
-2.77777777777778,128,Friday,338.0,22.9375,6.826387337500022,24.501925022500018
-2.77777777777778,109,Saturday,339.0,22.125,10.558450883000022,24.83798398050002
-0.277777777777778,142,Sunday,340.0,26.8125,11.902411127000022,18.33195223500002
3.61111111111111,124,Monday,341.0,32.625,7.878467520500022,15.52066857850002
8.05555555555556,112,Tuesday,342.0,42.875,3.1372761565000222,18.382281856500022
9.72222222222222,116,Wednesday,343.0,41.9375,5.000712027500022,16.18647189700002
3.33333333333333,136,Thursday,344.0,32.75,5.930723198500022,18.14468430100002
5.0,138,Friday,345.0,32.375,3.518870945000023,22.51281203950002
1.66666666666667,136,Saturday,346.0,28.6875,5.333856814500022,21.02343503900002
-0.277777777777778,108,Sunday,347.0,23.625,9.531921565000022,23.21129796950002
-1.11111111111111,125,Monday,348.0,25.5,10.601012341500022,30.22261732600002
-0.555555555555556,140,Tuesday,349.0,25.875,8.744056497500022,22.74900980900002
-2.5,149,Wednesday,350.0,20.4375,8.151177767500023,19.25042479050002
-6.38888888888889,118,Thursday,351.0,14.1875,7.148985031000022,26.19786322050002
-5.0,131,Friday,352.0,18.75,3.260235179500022,26.31319868350002
1.11111111111111,111,Saturday,353.0,30.375,1.3513104615000222,19.94479743150002
1.11111111111111,130,Sunday,354.0,28.125,5.176835835500022,14.471719097000022
-15.0,132,Monday,369.0,0.4375,13.06247979850002,19.378402399500022
-21.3888888888889,112,Tuesday,370.0,-15.8125,15.291347506500019,18.85064265850002
-20.8333333333333,131,Wednesday,371.0,-15.4375,9.66013334500002,41.48977338500002
-16.1111111111111,140,Thursday,372.0,-8.5,4.04953568350002,66.27166347600001
-13.0555555555556,123,Friday,373.0,0.4375,2.4977337235000197,72.14406044550003
-17.5,126,Saturday,374.0,-4.75,5.23121954950002,59.04227547345002
-16.9444444444444,121,Sunday,375.0,-6.9375,6.354519363000019,36.98554203695002
-4.44444444444444,148,Monday,376.0,10.3125,5.670835928000019,32.54746492400002
-1.94444444444444,146,Tuesday,377.0,18.875,10.86418060550002,32.61548792000002
-11.1111111111111,119,Wednesday,378.0,7.5625,14.70109265300002,38.63928105425002
-11.6666666666667,127,Thursday,379.0,4.5,7.67029599600002,40.09549791230002
-2.22222222222222,118,Friday,380.0,16.0625,2.6044494185000193,28.48078959905002
3.88888888888889,137,Saturday,381.0,26.0,8.24251359050002,23.965332075500022
2.77777777777778,138,Sunday,382.0,30.75,9.60242411850002,22.98846519300002
1.11111111111111,126,Wednesday,385.0,31.0,9.03423506700002,21.98632245250002
-1.94444444444444,100,Thursday,386.0,24.25,10.633926413500019,12.631903724000022
-2.77777777777778,126,Friday,387.0,22.375,10.654627604500018,17.69601205250002
-6.11111111111111,131,Saturday,388.0,24.6875,6.57839310850002,19.42654951200002
-4.16666666666667,115,Sunday,389.0,21.375,7.91091404900002,16.792823178500022
-9.72222222222222,142,Monday,390.0,7.125,8.03801408550002,22.295885560000023
-12.7777777777778,122,Tuesday,391.0,-1.625,6.91963368500002,31.80669608545002
-13.8888888888889,124,Wednesday,392.0,5.375,6.41495343250002,40.286594066500015
-5.83333333333333,112,Thursday,393.0,15.25,8.29593321400002,42.310987745150015
1.94444444444444,126,Friday,394.0,29.875,10.07340662750002,35.24755126310002
10.2777777777778,127,Saturday,395.0,44.0,16.67828308600002,22.145796021500022
7.77777777777778,118,Sunday,396.0,39.6875,21.43052360950002,24.634753604000025
-2.22222222222222,119,Monday,397.0,26.625,20.36171210050002,19.650187731000024
-5.27777777777778,111,Tuesday,398.0,19.5625,23.499669133000022,10.168862387500024
-4.44444444444444,120,Wednesday,399.0,18.9375,20.322704766000022,23.303056934500027
-8.61111111111111,135,Thursday,400.0,13.375,14.613996203500022,37.65558961565003
-15.5555555555556,119,Friday,401.0,-2.0625,16.22458254550002,36.33201598515003
-16.1111111111111,110,Saturday,402.0,-6.9375,18.647791171500018,29.812251194000027
-8.61111111111111,123,Sunday,403.0,2.625,18.32764128700002,27.34489928500003
-9.72222222222222,108,Monday,404.0,12.3125,14.450880124500019,29.31639981150003
-8.05555555555556,135,Tuesday,405.0,11.6875,11.89340612800002,34.11281180350003
-8.88888888888889,124,Wednesday,406.0,12.375,16.91131958450002,30.55207409900003
-8.88888888888889,131,Thursday,407.0,13.3125,24.98608409540002,23.69254735100003
-12.7777777777778,139,Friday,408.0,4.625,23.09078342440002,27.70454924815003
-13.8888888888889,113,Saturday,409.0,1.875,14.485130157000018,34.72979111815003
-3.05555555555556,119,Tuesday,412.0,19.5,12.350995104500022,25.01209377050003
-0.555555555555556,122,Wednesday,413.0,25.125,8.35131202900002,38.67611309850003
-0.277777777777778,124,Thursday,414.0,25.0625,9.344490797500018,52.61414041000003
0.0,128,Friday,415.0,28.1875,8.80815082800002,61.088295649500026
-5.83333333333333,147,Saturday,416.0,13.375,16.37273525950002,48.60600998750002
-8.61111111111111,125,Sunday,417.0,8.75,20.416847838000017,24.83997293750003
4.44444444444444,156,Monday,418.0,24.5625,17.501799582000018,17.797947278000027
-2.77777777777778,123,Tuesday,419.0,21.0,20.675962317000018,25.034479159500027
-5.55555555555556,119,Wednesday,420.0,10.4375,21.12923848800002,46.12943589350003
0.0,145,Saturday,423.0,26.1875,23.68837168020002,32.444892646600024
1.38888888888889,126,Sunday,424.0,27.1875,25.196359833200024,32.35524032870003
4.16666666666667,112,Monday,425.0,29.0,16.602897179000024,32.55457401420003
5.0,111,Tuesday,426.0,27.875,19.42153849200002,20.593162173500026
1.94444444444444,117,Wednesday,427.0,26.875,23.41607184050002,22.64806820300003
-2.77777777777778,118,Thursday,428.0,20.6875,29.14197991620002,16.12490289700003
-1.94444444444444,116,Friday,429.0,16.625,32.22916714225002,14.765322818500028
-0.555555555555556,144,Saturday,430.0,17.75,20.52927291605002,26.21094722750003
8.05555555555556,126,Friday,436.0,28.25,16.580171982000017,32.114913099300026
6.11111111111111,137,Saturday,437.0,31.6875,16.986724859500015,20.36805716650003
-4.72222222222222,112,Tuesday,440.0,18.5,23.318535594350017,22.831540557500027
0.277777777777778,130,Wednesday,441.0,21.5,21.063831572000016,26.13684005150003
0.0,109,Saturday,444.0,23.4375,19.593982349500017,29.184934457050026
-1.94444444444444,117,Sunday,445.0,22.25,27.681636131900017,9.706752549500028
-1.11111111111111,145,Monday,446.0,15.375,35.08024720090002,6.750544741500028
8.05555555555556,124,Tuesday,447.0,25.375,28.434252471000015,34.54216073200003
13.3333333333333,136,Wednesday,448.0,35.625,25.868011190700013,64.53454855050003
13.6111111111111,113,Thursday,449.0,45.5,27.428960193700014,58.75362388010003
11.6666666666667,132,Friday,450.0,45.125,22.014214005500016,29.23930181860002
3.88888888888889,140,Saturday,451.0,27.0,20.142084519000015,32.771070721500024
4.44444444444444,139,Sunday,452.0,23.375,20.459645855000012,47.80253972100003
9.16666666666667,121,Monday,453.0,35.4375,15.393644881500014,36.710089234500025
7.5,139,Tuesday,454.0,39.1875,10.936301787000016,23.735500383000023
4.72222222222222,122,Wednesday,455.0,31.5,15.015584136000014,21.832275238000022
5.55555555555556,113,Thursday,456.0,29.625,17.28762267750001,28.816933209000023
5.55555555555556,121,Friday,457.0,33.125,25.527233103450016,27.32673636450002
